chr_physbin	Chr.x	Species.x	physbin	rate	physbinnum.x	gene_num	Chr.y	physbinnum.y	Species.y
II (0.19,0.2]	II	C. inopinata	(0.19,0.2]	1.10545163357578	20	43	II	20	C. inopinata
II (0.2,0.21]	II	C. inopinata	(0.2,0.21]	0.375371917167985	21	40	II	21	C. inopinata
II (0.21,0.22]	II	C. inopinata	(0.21,0.22]	0.622432505949375	22	30	II	22	C. inopinata
II (0.22,0.23]	II	C. inopinata	(0.22,0.23]	1.009249364555	23	31	II	23	C. inopinata
II (0.23,0.24]	II	C. inopinata	(0.23,0.24]	1.78162053228064e-14	24	40	II	24	C. inopinata
II (0.24,0.25]	II	C. inopinata	(0.24,0.25]	7.20882355474838e-15	25	34	II	25	C. inopinata
II (0.25,0.26]	II	C. inopinata	(0.25,0.26]	0.793367808903676	26	33	II	26	C. inopinata
II (0.26,0.27]	II	C. inopinata	(0.26,0.27]	4.54571813889554	27	45	II	27	C. inopinata
II (0.27,0.28]	II	C. inopinata	(0.27,0.28]	0.0873548216122526	28	38	II	28	C. inopinata
II (0.28,0.29]	II	C. inopinata	(0.28,0.29]	0.315203070822645	29	27	II	29	C. inopinata
II (0.29,0.3]	II	C. inopinata	(0.29,0.3]	0.827942108226039	30	28	II	30	C. inopinata
II (0.3,0.31]	II	C. inopinata	(0.3,0.31]	-2.53439317468058e-15	31	45	II	31	C. inopinata
II (0.31,0.32]	II	C. inopinata	(0.31,0.32]	0.405660421680698	32	47	II	32	C. inopinata
II (0.32,0.33]	II	C. inopinata	(0.32,0.33]	0.590662541057882	33	52	II	33	C. inopinata
II (0.33,0.34]	II	C. inopinata	(0.33,0.34]	6.72322680618878e-14	34	38	II	34	C. inopinata
II (0.34,0.35]	II	C. inopinata	(0.34,0.35]	-4.00163619709914e-14	35	45	II	35	C. inopinata
II (0.35,0.36]	II	C. inopinata	(0.35,0.36]	0.931921101874056	36	48	II	36	C. inopinata
II (0.36,0.37]	II	C. inopinata	(0.36,0.37]	0.405995746553601	37	43	II	37	C. inopinata
II (0.37,0.38]	II	C. inopinata	(0.37,0.38]	0.0937026505463656	38	47	II	38	C. inopinata
II (0.38,0.39]	II	C. inopinata	(0.38,0.39]	0.951596065449972	39	48	II	39	C. inopinata
II (0.39,0.4]	II	C. inopinata	(0.39,0.4]	0.150520179394477	40	33	II	40	C. inopinata
II (0.4,0.41]	II	C. inopinata	(0.4,0.41]	0.364526611218787	41	41	II	41	C. inopinata
II (0.41,0.42]	II	C. inopinata	(0.41,0.42]	-2.75104968998551e-14	42	31	II	42	C. inopinata
II (0.42,0.43]	II	C. inopinata	(0.42,0.43]	-1.45364613790133e-15	43	36	II	43	C. inopinata
II (0.43,0.44]	II	C. inopinata	(0.43,0.44]	-3.1726883497639e-14	44	34	II	44	C. inopinata
II (0.44,0.45]	II	C. inopinata	(0.44,0.45]	0.354673816835071	45	36	II	45	C. inopinata
II (0.45,0.46]	II	C. inopinata	(0.45,0.46]	2.07707052261313e-15	46	29	II	46	C. inopinata
II (0.46,0.47]	II	C. inopinata	(0.46,0.47]	-2.61579787858321e-14	47	30	II	47	C. inopinata
II (0.47,0.48]	II	C. inopinata	(0.47,0.48]	-5.7223749007771e-14	48	25	II	48	C. inopinata
II (0.48,0.49]	II	C. inopinata	(0.48,0.49]	0.823852434466461	49	32	II	49	C. inopinata
II (0.49,0.5]	II	C. inopinata	(0.49,0.5]	9.07677871465412e-14	50	43	II	50	C. inopinata
II (0.5,0.51]	II	C. inopinata	(0.5,0.51]	0.331527591635787	51	47	II	51	C. inopinata
II (0.51,0.52]	II	C. inopinata	(0.51,0.52]	-2.85584498871519e-14	52	35	II	52	C. inopinata
II (0.52,0.53]	II	C. inopinata	(0.52,0.53]	0.266260068862451	53	37	II	53	C. inopinata
II (0.53,0.54]	II	C. inopinata	(0.53,0.54]	-2.1070514247718e-15	54	41	II	54	C. inopinata
II (0.54,0.55]	II	C. inopinata	(0.54,0.55]	1.0762604100191e-14	55	48	II	55	C. inopinata
II (0.55,0.56]	II	C. inopinata	(0.55,0.56]	1.77156122923603e-15	56	54	II	56	C. inopinata
II (0.56,0.57]	II	C. inopinata	(0.56,0.57]	4.68642315566311e-15	57	58	II	57	C. inopinata
II (0.57,0.58]	II	C. inopinata	(0.57,0.58]	-4.03111936722779e-14	58	30	II	58	C. inopinata
II (0.58,0.59]	II	C. inopinata	(0.58,0.59]	1.22417948388965e-14	59	41	II	59	C. inopinata
II (0.59,0.6]	II	C. inopinata	(0.59,0.6]	9.39971108439095	60	34	II	60	C. inopinata
II (0.6,0.61]	II	C. inopinata	(0.6,0.61]	0.150213072427895	61	32	II	61	C. inopinata
II (0.61,0.62]	II	C. inopinata	(0.61,0.62]	-1.82766004800534e-14	62	57	II	62	C. inopinata
II (0.62,0.63]	II	C. inopinata	(0.62,0.63]	1.54027883744258e-14	63	38	II	63	C. inopinata
II (0.63,0.64]	II	C. inopinata	(0.63,0.64]	0.201525086472296	64	26	II	64	C. inopinata
II (0.64,0.65]	II	C. inopinata	(0.64,0.65]	-1.76182305949082e-14	65	32	II	65	C. inopinata
II (0.65,0.66]	II	C. inopinata	(0.65,0.66]	1.80775355135885	66	42	II	66	C. inopinata
II (0.66,0.67]	II	C. inopinata	(0.66,0.67]	0.503467011177453	67	28	II	67	C. inopinata
II (0.67,0.68]	II	C. inopinata	(0.67,0.68]	3.46586558585518	68	31	II	68	C. inopinata
II (0.68,0.69]	II	C. inopinata	(0.68,0.69]	0.382413251181572	69	44	II	69	C. inopinata
II (0.69,0.7]	II	C. inopinata	(0.69,0.7]	0.590763054831911	70	41	II	70	C. inopinata
II (0.7,0.71]	II	C. inopinata	(0.7,0.71]	-3.78076090939265e-14	71	46	II	71	C. inopinata
II (0.71,0.72]	II	C. inopinata	(0.71,0.72]	3.38921437804369e-15	72	35	II	72	C. inopinata
II (0.72,0.73]	II	C. inopinata	(0.72,0.73]	1.02314730101222	73	33	II	73	C. inopinata
II (0.73,0.74]	II	C. inopinata	(0.73,0.74]	-2.2120430801204e-14	74	41	II	74	C. inopinata
II (0.74,0.75]	II	C. inopinata	(0.74,0.75]	5.12504497283534e-14	75	37	II	75	C. inopinata
II (0.75,0.76]	II	C. inopinata	(0.75,0.76]	0.50391350858137	76	37	II	76	C. inopinata
II (0.76,0.77]	II	C. inopinata	(0.76,0.77]	0.378957836594413	77	35	II	77	C. inopinata
II (0.77,0.78]	II	C. inopinata	(0.77,0.78]	1.68960173773677	78	41	II	78	C. inopinata
II (0.78,0.79]	II	C. inopinata	(0.78,0.79]	4.85221008874375	79	39	II	79	C. inopinata
II (0.79,0.8]	II	C. inopinata	(0.79,0.8]	0.998718660520204	80	32	II	80	C. inopinata
II (0.8,0.81]	II	C. inopinata	(0.8,0.81]	0.958693208686404	81	31	II	81	C. inopinata
II (0.81,0.82]	II	C. inopinata	(0.81,0.82]	0.875104589409571	82	33	II	82	C. inopinata
II (0.82,0.83]	II	C. inopinata	(0.82,0.83]	0.426081083025341	83	22	II	83	C. inopinata
II (0.83,0.84]	II	C. inopinata	(0.83,0.84]	0.317955413155698	84	27	II	84	C. inopinata
II (0.84,0.85]	II	C. inopinata	(0.84,0.85]	0.141370213380966	85	30	II	85	C. inopinata
II (0.85,0.86]	II	C. inopinata	(0.85,0.86]	0.952238812700457	86	29	II	86	C. inopinata
II (0.86,0.87]	II	C. inopinata	(0.86,0.87]	0.597273588657597	87	21	II	87	C. inopinata
II (0.87,0.88]	II	C. inopinata	(0.87,0.88]	0.235121578096038	88	34	II	88	C. inopinata
II (0.88,0.89]	II	C. inopinata	(0.88,0.89]	0.363226618436775	89	20	II	89	C. inopinata
II (0.89,0.9]	II	C. inopinata	(0.89,0.9]	2.08918437934523	90	34	II	90	C. inopinata
II (0.9,0.91]	II	C. inopinata	(0.9,0.91]	3.47346890848209	91	32	II	91	C. inopinata
II (0.91,0.92]	II	C. inopinata	(0.91,0.92]	5.1348285742394	92	28	II	92	C. inopinata
II (0.92,0.93]	II	C. inopinata	(0.92,0.93]	1.33007864553479	93	23	II	93	C. inopinata
II (0.93,0.94]	II	C. inopinata	(0.93,0.94]	3.96441103857601e-14	94	32	II	94	C. inopinata
II (0.94,0.95]	II	C. inopinata	(0.94,0.95]	0.733584244927088	95	32	II	95	C. inopinata
II (0.95,0.96]	II	C. inopinata	(0.95,0.96]	1.43835159552337e-14	96	42	II	96	C. inopinata
II (0.96,0.97]	II	C. inopinata	(0.96,0.97]	1.39033462369309	97	32	II	97	C. inopinata
II (0.97,0.98]	II	C. inopinata	(0.97,0.98]	4.82068591255665	98	35	II	98	C. inopinata
II (0.98,0.99]	II	C. inopinata	(0.98,0.99]	2.3004371883697	99	24	II	99	C. inopinata
II (0.99,1]	II	C. inopinata	(0.99,1]	3.07551781283407	100	40	II	100	C. inopinata
III (0,0.01]	III	C. inopinata	(0,0.01]	0.559369057955847	1	22	III	1	C. inopinata
III (0.01,0.02]	III	C. inopinata	(0.01,0.02]	7.12945610527474	2	33	III	2	C. inopinata
III (0.02,0.03]	III	C. inopinata	(0.02,0.03]	1.11469233471375	3	38	III	3	C. inopinata
III (0.03,0.04]	III	C. inopinata	(0.03,0.04]	2.2378066541326	4	23	III	4	C. inopinata
III (0.04,0.05]	III	C. inopinata	(0.04,0.05]	0.432189776380514	5	43	III	5	C. inopinata
III (0.05,0.06]	III	C. inopinata	(0.05,0.06]	4.33156455007747	6	21	III	6	C. inopinata
III (0.06,0.07]	III	C. inopinata	(0.06,0.07]	2.42908270494604	7	41	III	7	C. inopinata
III (0.07,0.08]	III	C. inopinata	(0.07,0.08]	-7.75268049570604e-15	8	41	III	8	C. inopinata
III (0.08,0.09]	III	C. inopinata	(0.08,0.09]	0.837541582566797	9	30	III	9	C. inopinata
III (0.09,0.1]	III	C. inopinata	(0.09,0.1]	1.31207011301267	10	36	III	10	C. inopinata
III (0.1,0.11]	III	C. inopinata	(0.1,0.11]	2.77085691988799	11	25	III	11	C. inopinata
III (0.11,0.12]	III	C. inopinata	(0.11,0.12]	24.6710985714523	12	37	III	12	C. inopinata
III (0.12,0.13]	III	C. inopinata	(0.12,0.13]	1.16649784869209	13	18	III	13	C. inopinata
III (0.13,0.14]	III	C. inopinata	(0.13,0.14]	1.15254758710385	14	22	III	14	C. inopinata
III (0.14,0.15]	III	C. inopinata	(0.14,0.15]	0.325544390620905	15	16	III	15	C. inopinata
III (0.15,0.16]	III	C. inopinata	(0.15,0.16]	0.770036335644297	16	38	III	16	C. inopinata
III (0.16,0.17]	III	C. inopinata	(0.16,0.17]	7.36437513205199e-15	17	14	III	17	C. inopinata
III (0.17,0.18]	III	C. inopinata	(0.17,0.18]	0.362521116855545	18	29	III	18	C. inopinata
III (0.18,0.19]	III	C. inopinata	(0.18,0.19]	1.4518827462106	19	29	III	19	C. inopinata
III (0.19,0.2]	III	C. inopinata	(0.19,0.2]	6.3431784316961e-15	20	35	III	20	C. inopinata
III (0.2,0.21]	III	C. inopinata	(0.2,0.21]	-2.22874881741588e-14	21	60	III	21	C. inopinata
III (0.21,0.22]	III	C. inopinata	(0.21,0.22]	-5.98609712356625e-15	22	45	III	22	C. inopinata
III (0.22,0.23]	III	C. inopinata	(0.22,0.23]	-3.85469540206702e-15	23	38	III	23	C. inopinata
III (0.23,0.24]	III	C. inopinata	(0.23,0.24]	0.178002021653361	24	38	III	24	C. inopinata
III (0.24,0.25]	III	C. inopinata	(0.24,0.25]	1.90334291624516	25	31	III	25	C. inopinata
III (0.25,0.26]	III	C. inopinata	(0.25,0.26]	1.60201515482057	26	27	III	26	C. inopinata
III (0.26,0.27]	III	C. inopinata	(0.26,0.27]	7.52330197284603e-15	27	27	III	27	C. inopinata
III (0.27,0.28]	III	C. inopinata	(0.27,0.28]	0.252091534841326	28	35	III	28	C. inopinata
III (0.28,0.29]	III	C. inopinata	(0.28,0.29]	-1.28499785053715e-14	29	36	III	29	C. inopinata
III (0.29,0.3]	III	C. inopinata	(0.29,0.3]	1.8942743226167	30	37	III	30	C. inopinata
III (0.3,0.31]	III	C. inopinata	(0.3,0.31]	3.50285084179216e-15	31	39	III	31	C. inopinata
III (0.31,0.32]	III	C. inopinata	(0.31,0.32]	4.6768753862723e-15	32	30	III	32	C. inopinata
III (0.32,0.33]	III	C. inopinata	(0.32,0.33]	-7.78471826028134e-15	33	41	III	33	C. inopinata
III (0.33,0.34]	III	C. inopinata	(0.33,0.34]	2.31301012845421e-14	34	17	III	34	C. inopinata
III (0.34,0.35]	III	C. inopinata	(0.34,0.35]	1.38453834218274e-14	35	44	III	35	C. inopinata
III (0.35,0.36]	III	C. inopinata	(0.35,0.36]	0.785107642378194	36	36	III	36	C. inopinata
III (0.36,0.37]	III	C. inopinata	(0.36,0.37]	0.862495767455388	37	38	III	37	C. inopinata
III (0.37,0.38]	III	C. inopinata	(0.37,0.38]	-2.19795945004188e-14	38	32	III	38	C. inopinata
III (0.38,0.39]	III	C. inopinata	(0.38,0.39]	-1.43462001506163e-14	39	44	III	39	C. inopinata
III (0.39,0.4]	III	C. inopinata	(0.39,0.4]	7.3094218561829e-14	40	37	III	40	C. inopinata
III (0.4,0.41]	III	C. inopinata	(0.4,0.41]	6.32832792799902e-14	41	42	III	41	C. inopinata
III (0.41,0.42]	III	C. inopinata	(0.41,0.42]	0.111260305212767	42	37	III	42	C. inopinata
III (0.42,0.43]	III	C. inopinata	(0.42,0.43]	0.236180568535724	43	44	III	43	C. inopinata
III (0.43,0.44]	III	C. inopinata	(0.43,0.44]	0.697856288231721	44	38	III	44	C. inopinata
III (0.44,0.45]	III	C. inopinata	(0.44,0.45]	5.048513014364e-15	45	46	III	45	C. inopinata
III (0.45,0.46]	III	C. inopinata	(0.45,0.46]	-7.39100642815219e-15	46	22	III	46	C. inopinata
III (0.46,0.47]	III	C. inopinata	(0.46,0.47]	4.12210032938576e-14	47	39	III	47	C. inopinata
III (0.47,0.48]	III	C. inopinata	(0.47,0.48]	-2.44961133147515e-14	48	67	III	48	C. inopinata
III (0.48,0.49]	III	C. inopinata	(0.48,0.49]	1.18800037596344e-14	49	66	III	49	C. inopinata
III (0.49,0.5]	III	C. inopinata	(0.49,0.5]	-2.23542123778983e-14	50	26	III	50	C. inopinata
III (0.5,0.51]	III	C. inopinata	(0.5,0.51]	2.73884995262028e-14	51	31	III	51	C. inopinata
III (0.51,0.52]	III	C. inopinata	(0.51,0.52]	0.311072981632196	52	42	III	52	C. inopinata
III (0.52,0.53]	III	C. inopinata	(0.52,0.53]	-8.724519120917e-15	53	40	III	53	C. inopinata
III (0.53,0.54]	III	C. inopinata	(0.53,0.54]	0.635648396516825	54	34	III	54	C. inopinata
III (0.54,0.55]	III	C. inopinata	(0.54,0.55]	1.02637960435578	55	35	III	55	C. inopinata
III (0.55,0.56]	III	C. inopinata	(0.55,0.56]	1.50429851991953	56	52	III	56	C. inopinata
III (0.56,0.57]	III	C. inopinata	(0.56,0.57]	-6.0482651728687e-14	57	44	III	57	C. inopinata
III (0.57,0.58]	III	C. inopinata	(0.57,0.58]	1.73177077369637e-14	58	47	III	58	C. inopinata
III (0.58,0.59]	III	C. inopinata	(0.58,0.59]	5.78583241889105e-16	59	39	III	59	C. inopinata
III (0.59,0.6]	III	C. inopinata	(0.59,0.6]	3.72432191687775e-14	60	41	III	60	C. inopinata
III (0.6,0.61]	III	C. inopinata	(0.6,0.61]	1.05074286150157	61	32	III	61	C. inopinata
III (0.61,0.62]	III	C. inopinata	(0.61,0.62]	0.318565739535833	62	39	III	62	C. inopinata
III (0.62,0.63]	III	C. inopinata	(0.62,0.63]	0.47489521857853	63	39	III	63	C. inopinata
III (0.63,0.64]	III	C. inopinata	(0.63,0.64]	3.28025553530576e-14	64	37	III	64	C. inopinata
III (0.64,0.65]	III	C. inopinata	(0.64,0.65]	0.822400446353322	65	32	III	65	C. inopinata
III (0.65,0.66]	III	C. inopinata	(0.65,0.66]	0.695202696918464	66	43	III	66	C. inopinata
III (0.66,0.67]	III	C. inopinata	(0.66,0.67]	0.488109776445452	67	16	III	67	C. inopinata
III (0.67,0.68]	III	C. inopinata	(0.67,0.68]	1.51990023595739	68	38	III	68	C. inopinata
III (0.68,0.69]	III	C. inopinata	(0.68,0.69]	3.31114586097834e-14	69	42	III	69	C. inopinata
III (0.69,0.7]	III	C. inopinata	(0.69,0.7]	9.79405904345824e-14	70	30	III	70	C. inopinata
III (0.7,0.71]	III	C. inopinata	(0.7,0.71]	-1.43393770975676e-14	71	38	III	71	C. inopinata
III (0.71,0.72]	III	C. inopinata	(0.71,0.72]	0.653855958018454	72	39	III	72	C. inopinata
III (0.72,0.73]	III	C. inopinata	(0.72,0.73]	0.188635569617643	73	28	III	73	C. inopinata
III (0.73,0.74]	III	C. inopinata	(0.73,0.74]	1.16299254348805	74	30	III	74	C. inopinata
III (0.74,0.75]	III	C. inopinata	(0.74,0.75]	-3.83246488140958e-14	75	38	III	75	C. inopinata
III (0.75,0.76]	III	C. inopinata	(0.75,0.76]	1.21678531315437e-14	76	38	III	76	C. inopinata
III (0.76,0.77]	III	C. inopinata	(0.76,0.77]	1.54136390059429	77	28	III	77	C. inopinata
III (0.77,0.78]	III	C. inopinata	(0.77,0.78]	3.0875823756271	78	37	III	78	C. inopinata
III (0.78,0.79]	III	C. inopinata	(0.78,0.79]	3.52144065827506	79	29	III	79	C. inopinata
III (0.79,0.8]	III	C. inopinata	(0.79,0.8]	0.806992509057742	80	38	III	80	C. inopinata
III (0.8,0.81]	III	C. inopinata	(0.8,0.81]	1.00882073232784e-14	81	40	III	81	C. inopinata
III (0.81,0.82]	III	C. inopinata	(0.81,0.82]	0.124548145286252	82	31	III	82	C. inopinata
III (0.82,0.83]	III	C. inopinata	(0.82,0.83]	0.0461450562951086	83	36	III	83	C. inopinata
III (0.83,0.84]	III	C. inopinata	(0.83,0.84]	0.554319878862255	84	22	III	84	C. inopinata
III (0.84,0.85]	III	C. inopinata	(0.84,0.85]	2.48058586785079e-14	85	41	III	85	C. inopinata
III (0.85,0.86]	III	C. inopinata	(0.85,0.86]	0.583412083573771	86	39	III	86	C. inopinata
III (0.86,0.87]	III	C. inopinata	(0.86,0.87]	1.0841243957579	87	25	III	87	C. inopinata
III (0.87,0.88]	III	C. inopinata	(0.87,0.88]	1.56887872900242	88	37	III	88	C. inopinata
III (0.88,0.89]	III	C. inopinata	(0.88,0.89]	2.079425406187	89	37	III	89	C. inopinata
III (0.89,0.9]	III	C. inopinata	(0.89,0.9]	0.123110743596449	90	33	III	90	C. inopinata
III (0.9,0.91]	III	C. inopinata	(0.9,0.91]	0.882758009639413	91	38	III	91	C. inopinata
III (0.91,0.92]	III	C. inopinata	(0.91,0.92]	1.37897600683089	92	46	III	92	C. inopinata
III (0.92,0.93]	III	C. inopinata	(0.92,0.93]	1.29382908123101	93	61	III	93	C. inopinata
III (0.93,0.94]	III	C. inopinata	(0.93,0.94]	0.881976083417787	94	31	III	94	C. inopinata
III (0.94,0.95]	III	C. inopinata	(0.94,0.95]	2.63437990975454e-15	95	28	III	95	C. inopinata
III (0.95,0.96]	III	C. inopinata	(0.95,0.96]	1.37582088655156	96	29	III	96	C. inopinata
III (0.96,0.97]	III	C. inopinata	(0.96,0.97]	2.29030478167467	97	43	III	97	C. inopinata
III (0.97,0.98]	III	C. inopinata	(0.97,0.98]	2.76157738211206	98	39	III	98	C. inopinata
III (0.98,0.99]	III	C. inopinata	(0.98,0.99]	2.306581388237	99	46	III	99	C. inopinata
III (0.99,1]	III	C. inopinata	(0.99,1]	0.555784897277226	100	24	III	100	C. inopinata
IV (0,0.01]	IV	C. inopinata	(0,0.01]	0.805854251565476	1	73	IV	1	C. inopinata
IV (0.01,0.02]	IV	C. inopinata	(0.01,0.02]	3.23893128251344	2	28	IV	2	C. inopinata
IV (0.02,0.03]	IV	C. inopinata	(0.02,0.03]	0.994297719662857	3	29	IV	3	C. inopinata
IV (0.03,0.04]	IV	C. inopinata	(0.03,0.04]	1.7848905417625	4	42	IV	4	C. inopinata
IV (0.04,0.05]	IV	C. inopinata	(0.04,0.05]	1.54595586540174	5	26	IV	5	C. inopinata
IV (0.05,0.06]	IV	C. inopinata	(0.05,0.06]	0.0601334189907334	6	40	IV	6	C. inopinata
IV (0.06,0.07]	IV	C. inopinata	(0.06,0.07]	4.44150341788395e-16	7	44	IV	7	C. inopinata
IV (0.07,0.08]	IV	C. inopinata	(0.07,0.08]	0.505882488780997	8	45	IV	8	C. inopinata
IV (0.08,0.09]	IV	C. inopinata	(0.08,0.09]	-4.29936338139907e-15	9	27	IV	9	C. inopinata
IV (0.09,0.1]	IV	C. inopinata	(0.09,0.1]	3.30129127402648	10	26	IV	10	C. inopinata
IV (0.1,0.11]	IV	C. inopinata	(0.1,0.11]	-5.49900744268943e-16	11	39	IV	11	C. inopinata
IV (0.11,0.12]	IV	C. inopinata	(0.11,0.12]	0.404636489702797	12	30	IV	12	C. inopinata
IV (0.12,0.13]	IV	C. inopinata	(0.12,0.13]	-2.32537184610135e-14	13	35	IV	13	C. inopinata
IV (0.13,0.14]	IV	C. inopinata	(0.13,0.14]	1.62791350388444	14	46	IV	14	C. inopinata
IV (0.14,0.15]	IV	C. inopinata	(0.14,0.15]	0.489997478464292	15	39	IV	15	C. inopinata
IV (0.15,0.16]	IV	C. inopinata	(0.15,0.16]	0.0452152471725612	16	28	IV	16	C. inopinata
IV (0.16,0.17]	IV	C. inopinata	(0.16,0.17]	0.322293343057258	17	20	IV	17	C. inopinata
IV (0.17,0.18]	IV	C. inopinata	(0.17,0.18]	1.08606311314336e-15	18	27	IV	18	C. inopinata
IV (0.18,0.19]	IV	C. inopinata	(0.18,0.19]	1.18360254584162e-14	19	28	IV	19	C. inopinata
IV (0.19,0.2]	IV	C. inopinata	(0.19,0.2]	5.87492337186899	20	29	IV	20	C. inopinata
IV (0.2,0.21]	IV	C. inopinata	(0.2,0.21]	0.12249936604772	21	27	IV	21	C. inopinata
IV (0.21,0.22]	IV	C. inopinata	(0.21,0.22]	-4.22834332889388e-16	22	26	IV	22	C. inopinata
IV (0.22,0.23]	IV	C. inopinata	(0.22,0.23]	0.32213135262333	23	26	IV	23	C. inopinata
IV (0.23,0.24]	IV	C. inopinata	(0.23,0.24]	1.67046742194342	24	35	IV	24	C. inopinata
IV (0.24,0.25]	IV	C. inopinata	(0.24,0.25]	0.664332283007328	25	27	IV	25	C. inopinata
IV (0.25,0.26]	IV	C. inopinata	(0.25,0.26]	1.19760065771002	26	26	IV	26	C. inopinata
IV (0.26,0.27]	IV	C. inopinata	(0.26,0.27]	0.688650045265689	27	39	IV	27	C. inopinata
IV (0.27,0.28]	IV	C. inopinata	(0.27,0.28]	0.445142313928409	28	39	IV	28	C. inopinata
IV (0.28,0.29]	IV	C. inopinata	(0.28,0.29]	1.26758558885387	29	27	IV	29	C. inopinata
IV (0.29,0.3]	IV	C. inopinata	(0.29,0.3]	0.0313496631698148	30	40	IV	30	C. inopinata
IV (0.3,0.31]	IV	C. inopinata	(0.3,0.31]	3.0626675884556	31	51	IV	31	C. inopinata
IV (0.31,0.32]	IV	C. inopinata	(0.31,0.32]	0.17493172639592	32	26	IV	32	C. inopinata
IV (0.32,0.33]	IV	C. inopinata	(0.32,0.33]	-1.49644302808332e-14	33	45	IV	33	C. inopinata
IV (0.33,0.34]	IV	C. inopinata	(0.33,0.34]	-1.48893050128877e-14	34	35	IV	34	C. inopinata
IV (0.34,0.35]	IV	C. inopinata	(0.34,0.35]	8.47216865095574	35	32	IV	35	C. inopinata
IV (0.35,0.36]	IV	C. inopinata	(0.35,0.36]	3.21473393261311	36	41	IV	36	C. inopinata
IV (0.36,0.37]	IV	C. inopinata	(0.36,0.37]	6.54552236631592e-15	37	36	IV	37	C. inopinata
IV (0.37,0.38]	IV	C. inopinata	(0.37,0.38]	-7.59898870938261e-15	38	40	IV	38	C. inopinata
IV (0.38,0.39]	IV	C. inopinata	(0.38,0.39]	0.561315996074786	39	36	IV	39	C. inopinata
IV (0.39,0.4]	IV	C. inopinata	(0.39,0.4]	3.79780427738717	40	49	IV	40	C. inopinata
IV (0.4,0.41]	IV	C. inopinata	(0.4,0.41]	2.69736142939958	41	94	IV	41	C. inopinata
IV (0.41,0.42]	IV	C. inopinata	(0.41,0.42]	0.214845041294587	42	61	IV	42	C. inopinata
IV (0.42,0.43]	IV	C. inopinata	(0.42,0.43]	-2.22208521064423e-14	43	46	IV	43	C. inopinata
IV (0.43,0.44]	IV	C. inopinata	(0.43,0.44]	1.95395469648429e-14	44	33	IV	44	C. inopinata
IV (0.44,0.45]	IV	C. inopinata	(0.44,0.45]	0.202108719323677	45	36	IV	45	C. inopinata
IV (0.45,0.46]	IV	C. inopinata	(0.45,0.46]	0.0805440078032396	46	25	IV	46	C. inopinata
IV (0.46,0.47]	IV	C. inopinata	(0.46,0.47]	3.79830835197355e-14	47	41	IV	47	C. inopinata
IV (0.47,0.48]	IV	C. inopinata	(0.47,0.48]	10.4592837211889	48	46	IV	48	C. inopinata
IV (0.48,0.49]	IV	C. inopinata	(0.48,0.49]	0.256210799325667	49	42	IV	49	C. inopinata
IV (0.49,0.5]	IV	C. inopinata	(0.49,0.5]	0.309792359840248	50	35	IV	50	C. inopinata
IV (0.5,0.51]	IV	C. inopinata	(0.5,0.51]	2.94426919795042e-14	51	78	IV	51	C. inopinata
IV (0.51,0.52]	IV	C. inopinata	(0.51,0.52]	6.90874404504927	52	34	IV	52	C. inopinata
IV (0.52,0.53]	IV	C. inopinata	(0.52,0.53]	3.88329584933946	53	36	IV	53	C. inopinata
IV (0.53,0.54]	IV	C. inopinata	(0.53,0.54]	2.22835925568814e-15	54	19	IV	54	C. inopinata
IV (0.54,0.55]	IV	C. inopinata	(0.54,0.55]	6.61659534899622e-15	55	35	IV	55	C. inopinata
IV (0.55,0.56]	IV	C. inopinata	(0.55,0.56]	-1.47885256549916e-14	56	45	IV	56	C. inopinata
IV (0.56,0.57]	IV	C. inopinata	(0.56,0.57]	2.41511366723191	57	46	IV	57	C. inopinata
IV (0.57,0.58]	IV	C. inopinata	(0.57,0.58]	5.76231455586392e-14	58	39	IV	58	C. inopinata
IV (0.58,0.59]	IV	C. inopinata	(0.58,0.59]	-3.38792358977214e-14	59	52	IV	59	C. inopinata
IV (0.59,0.6]	IV	C. inopinata	(0.59,0.6]	1.19217075247562e-14	60	40	IV	60	C. inopinata
IV (0.6,0.61]	IV	C. inopinata	(0.6,0.61]	8.70789328468465e-15	61	65	IV	61	C. inopinata
IV (0.61,0.62]	IV	C. inopinata	(0.61,0.62]	1.0375884468092	62	33	IV	62	C. inopinata
IV (0.62,0.63]	IV	C. inopinata	(0.62,0.63]	0.286132257784271	63	33	IV	63	C. inopinata
IV (0.63,0.64]	IV	C. inopinata	(0.63,0.64]	2.74914352465622	64	33	IV	64	C. inopinata
IV (0.64,0.65]	IV	C. inopinata	(0.64,0.65]	0.324284381323359	65	34	IV	65	C. inopinata
IV (0.65,0.66]	IV	C. inopinata	(0.65,0.66]	0.0736230938159636	66	40	IV	66	C. inopinata
IV (0.66,0.67]	IV	C. inopinata	(0.66,0.67]	-5.58585198222518e-14	67	38	IV	67	C. inopinata
IV (0.67,0.68]	IV	C. inopinata	(0.67,0.68]	0.206105063156763	68	33	IV	68	C. inopinata
IV (0.68,0.69]	IV	C. inopinata	(0.68,0.69]	-2.07826195324783e-14	69	38	IV	69	C. inopinata
IV (0.69,0.7]	IV	C. inopinata	(0.69,0.7]	0.231005803972314	70	29	IV	70	C. inopinata
IV (0.7,0.71]	IV	C. inopinata	(0.7,0.71]	0.311196433219709	71	48	IV	71	C. inopinata
IV (0.71,0.72]	IV	C. inopinata	(0.71,0.72]	4.12025649094685	72	45	IV	72	C. inopinata
