sp	chrom	w	n	norm	theta
tropicalis	I	8940000	81	0.733990147783251	0.00109731913413977
tropicalis	I	8960000	40	0.735632183908046	0.000535576827374656
tropicalis	I	8980000	52	0.737274220032841	0.000696249875587053
tropicalis	I	9e+06	71	0.738916256157635	0.000950648868590014
tropicalis	I	9020000	63	0.74055829228243	0.000843533503115083
tropicalis	I	9040000	74	0.742200328407225	0.000990817130643114
tropicalis	I	9060000	140	0.74384236453202	0.0018745188958113
tropicalis	I	9080000	126	0.745484400656815	0.00168706700623017
tropicalis	I	9100000	190	0.747126436781609	0.00254398993002962
tropicalis	I	9120000	89	0.748768472906404	0.00119165844090861
tropicalis	I	9140000	80	0.750410509031199	0.00107115365474931
tropicalis	I	9160000	140	0.752052545155993	0.0018745188958113
tropicalis	I	9180000	40	0.753694581280788	0.000535576827374656
tropicalis	I	9200000	51	0.755336617405583	0.000690904640013928
tropicalis	I	9220000	54	0.756978653530378	0.000723028716955786
tropicalis	I	9240000	70	0.758620689655172	0.000937259447905648
tropicalis	I	9260000	48	0.760262725779967	0.000650263190601344
tropicalis	I	9280000	88	0.761904761904762	0.00119214918276913
tropicalis	I	9300000	81	0.763546798029557	0.00109731913413977
tropicalis	I	9320000	115	0.765188834154351	0.00153978337870214
tropicalis	I	9340000	272	0.766830870279146	0.00368482474674095
tropicalis	I	9360000	22	0.768472906403941	0.000294567255056061
tropicalis	I	9380000	41	0.770114942528736	0.000555433141971981
tropicalis	I	9400000	85	0.77175697865353	0.00113810075817114
tropicalis	I	9420000	69	0.773399014778325	0.000923870027221282
tropicalis	I	9440000	60	0.77504105090312	0.000803365241061984
tropicalis	I	9460000	111	0.776683087027915	0.00150373362826561
tropicalis	I	9480000	80	0.778325123152709	0.00107115365474931
tropicalis	I	9500000	161	0.779967159277504	0.00215569673018299
tropicalis	I	9520000	283	0.781609195402299	0.00378920605367569
tropicalis	I	9540000	243	0.783251231527094	0.0032919574024193
tropicalis	I	9560000	614	0.784893267651888	0.00831794997977552
tropicalis	I	9580000	102	0.786535303776683	0.00136572090980537
tropicalis	I	9600000	128	0.788177339901478	0.00173403517493692
tropicalis	I	9620000	122	0.789819376026273	0.00165275227611175
tropicalis	I	9640000	98	0.791461412151067	0.00131216322706791
tropicalis	I	9660000	108	0.793103448275862	0.00146309217885302
tropicalis	I	9680000	86	0.794745484400657	0.00115149017885551
tropicalis	I	9700000	34	0.796387520525452	0.000455240303268458
tropicalis	I	9720000	117	0.798029556650246	0.00156656222007087
tropicalis	I	9740000	117	0.799671592775041	0.00158501652709078
tropicalis	I	9760000	103	0.801313628899836	0.00139535642983205
tropicalis	I	9780000	91	0.802955665024631	0.00123279063218171
tropicalis	I	9800000	136	0.804597701149425	0.00182096121307383
tropicalis	I	9820000	102	0.80623973727422	0.00138180928002786
tropicalis	I	9840000	82	0.807881773399015	0.00111086628394396
tropicalis	I	9860000	77	0.80952380952381	0.00103098539269621
tropicalis	I	9880000	122	0.811165845648604	0.00165275227611175
tropicalis	I	9900000	109	0.812807881773399	0.00147663932865722
tropicalis	I	9920000	119	0.814449917898194	0.0015933410614396
tropicalis	I	9940000	96	0.816091954022989	0.00130052638120269
tropicalis	I	9960000	109	0.817733990147783	0.00149505177443292
tropicalis	I	9980000	63	0.819376026272578	0.000853470437664263
tropicalis	I	1e+07	119	0.821018062397373	0.0015933410614396
tropicalis	I	10020000	90	0.822660098522167	0.00121924348237752
tropicalis	I	10040000	110	0.824302134646962	0.0014728362752803
tropicalis	I	10060000	40	0.825944170771757	0.000535576827374656
tropicalis	I	10080000	72	0.827586206896552	0.000964038289274381
tropicalis	I	10100000	120	0.829228243021347	0.00162565797650336
tropicalis	I	10120000	137	0.830870279146141	0.0018343506337582
tropicalis	I	10140000	171	0.832512315270936	0.00231656261651729
tropicalis	I	10160000	90	0.834154351395731	0.00120504786159298
tropicalis	I	10180000	431	0.835796387520525	0.0058388215656079
tropicalis	I	10200000	533	0.83743842364532	0.00722063084563575
tropicalis	I	10220000	360	0.839080459770115	0.0048201914463719
tropicalis	I	10240000	58	0.84072249589491	0.000776586399693251
tropicalis	I	10260000	134	0.842364532019704	0.00181531807376208
tropicalis	I	10280000	70	0.844006568144499	0.000937259447905648
tropicalis	I	10300000	105	0.845648604269294	0.00142245072944044
tropicalis	I	10320000	91	0.847290640394089	0.00123279063218171
tropicalis	I	10340000	102	0.848932676518883	0.00136572090980537
tropicalis	I	10360000	111	0.850574712643678	0.00150373362826561
tropicalis	I	10380000	175	0.852216748768473	0.00237075121573407
tropicalis	I	10400000	22	0.853858784893268	0.000298037295692282
tropicalis	I	10420000	106	0.855500821018062	0.00143599787924463
tropicalis	I	10440000	102	0.857142857142857	0.00136572090980537
tropicalis	I	10460000	228	0.858784893267652	0.00308875015535638
tropicalis	I	10480000	182	0.860426929392447	0.00246558126436343
tropicalis	I	10500000	118	0.862068965517241	0.00159856367689497
tropicalis	I	10520000	189	0.863711001642036	0.00256041131299279
tropicalis	I	10540000	216	0.865353037766831	0.00292618435770605
tropicalis	I	10560000	194	0.866995073891626	0.00259754761276708
tropicalis	I	10580000	108	0.86863711001642	0.00146309217885302
tropicalis	I	10600000	89	0.870279146141215	0.00119165844090861
tropicalis	I	10620000	76	0.87192118226601	0.00101759597201185
tropicalis	I	10640000	135	0.873563218390805	0.00182886522356628
tropicalis	I	10660000	248	0.875205254515599	0.00332057632972287
tropicalis	I	10680000	635	0.876847290640394	0.00860244012566361
tropicalis	I	10700000	160	0.878489326765189	0.00216754396867115
tropicalis	I	10720000	177	0.880131362889984	0.00239784551534245
tropicalis	I	10740000	118	0.881773399014778	0.00159856367689497
tropicalis	I	10760000	142	0.883415435139573	0.00192369527219564
tropicalis	I	10780000	104	0.885057471264368	0.00140890357963624
tropicalis	I	10800000	154	0.886699507389163	0.00211227498406119
tropicalis	I	10820000	126	0.888341543513957	0.00172822498695915
tropicalis	I	10840000	138	0.889983579638752	0.00186950667297886
tropicalis	I	10860000	89	0.891625615763547	0.00120569633257332
tropicalis	I	10880000	223	0.893267651888342	0.00302101440633541
tropicalis	I	10900000	113	0.894909688013136	0.001530827927874
tropicalis	I	10920000	107	0.896551724137931	0.00144954502904883
tropicalis	I	10940000	322	0.898193760262726	0.00441657496667339
tropicalis	I	10960000	93	0.899835796387521	0.0012598849317901
tropicalis	I	10980000	113	0.901477832512315	0.001530827927874
tropicalis	I	1.1e+07	131	0.90311986863711	0.0017746766243495
tropicalis	I	11020000	91	0.904761904761905	0.00121843728227734
tropicalis	I	11040000	475	0.906403940886699	0.0065151338794095
tropicalis	I	11060000	288	0.908045977011494	0.00395022854162092
tropicalis	I	11080000	129	0.909688013136289	0.00176937320093437
tropicalis	I	11100000	109	0.911330049261084	0.00147663932865722
tropicalis	I	11120000	188	0.912972085385879	0.00257862140911366
tropicalis	I	11140000	100	0.914614121510673	0.00135471498041947
tropicalis	I	11160000	61	0.916256157635468	0.00081675466174635
tropicalis	I	11180000	265	0.917898193760263	0.0035481964813571
tropicalis	I	11200000	111	0.919540229885057	0.00150373362826561
tropicalis	I	11220000	149	0.921182266009852	0.00199502368197059
tropicalis	I	11240000	248	0.922824302134647	0.00332057632972287
tropicalis	I	11260000	91	0.924466338259442	0.00121843728227734
tropicalis	I	11280000	123	0.926108374384236	0.00166629942591594
tropicalis	I	11300000	113	0.927750410509031	0.001530827927874
tropicalis	I	11320000	180	0.929392446633826	0.00243848696475504
tropicalis	I	11340000	130	0.931034482758621	0.00176112947454531
tropicalis	I	11360000	113	0.932676518883415	0.001530827927874
tropicalis	I	11380000	137	0.93431855500821	0.0018343506337582
tropicalis	I	11400000	106	0.935960591133005	0.00143599787924463
tropicalis	I	11420000	194	0.9376026272578	0.0026961372762867
tropicalis	I	11440000	169	0.939244663382594	0.0022894683169089
tropicalis	I	11460000	168	0.940886699507389	0.00224942267497355
tropicalis	I	11480000	147	0.942528735632184	0.00201626248478568
tropicalis	I	11500000	81	0.944170771756979	0.00108454307543368
tropicalis	I	11520000	57	0.945812807881773	0.000772187538839096
tropicalis	I	11540000	111	0.947454844006568	0.00150373362826561
tropicalis	I	11560000	46	0.949096880131363	0.000615913351480855
tropicalis	I	11580000	154	0.950738916256158	0.00208626106984598
tropicalis	I	11600000	71	0.952380952380952	0.000973841064080157
tropicalis	I	11620000	107	0.954022988505747	0.00146761963178277
tropicalis	I	11640000	57	0.955665024630542	0.000763196979008885
tropicalis	I	11660000	72	0.957307060755337	0.000975394785902015
tropicalis	I	11680000	90	0.958949096880131	0.00120504786159298
tropicalis	I	11700000	65	0.960591133004926	0.000880564737272653
tropicalis	I	11720000	61	0.962233169129721	0.00081675466174635
tropicalis	I	11740000	75	0.963875205254516	0.00100420655132748
tropicalis	I	11760000	102	0.96551724137931	0.00138180928002786
tropicalis	I	11780000	52	0.967159277504105	0.000696249875587053
tropicalis	I	11800000	72	0.9688013136289	0.000964038289274381
tropicalis	I	11820000	108	0.970443349753695	0.00144605743391157
tropicalis	I	11840000	58	0.972085385878489	0.000776586399693251
tropicalis	I	11860000	67	0.973727422003284	0.000897091185852549
tropicalis	I	11880000	58	0.975369458128079	0.00078573468864329
tropicalis	I	11900000	80	0.977011494252874	0.00107115365474931
tropicalis	I	11920000	47	0.978653530377668	0.000629302772165221
tropicalis	I	11940000	42	0.980295566502463	0.000568980291776176
tropicalis	I	11960000	74	0.981937602627258	0.000990817130643114
tropicalis	I	11980000	58	0.983579638752053	0.000776586399693251
tropicalis	I	1.2e+07	69	0.985221674876847	0.000923870027221282
tropicalis	I	12020000	58	0.986863711001642	0.000776586399693251
tropicalis	I	12040000	50	0.988505747126437	0.00066947103421832
tropicalis	I	12060000	117	0.990147783251231	0.00156656222007087
tropicalis	I	12080000	72	0.991789819376026	0.000964038289274381
tropicalis	I	12100000	59	0.993431855500821	0.000799281838447485
tropicalis	I	12120000	64	0.995073891625616	0.000867017587468458
tropicalis	I	12140000	57	0.996715927750411	0.000763196979008885
tropicalis	I	12160000	55	0.998357963875205	0.000745093239230706
tropicalis	I	12180000	30	1	0.000416928444786603
tropicalis	II	0	10	0	0.000150682789228915
tropicalis	II	20000	37	0.00157232704402516	0.000521458781868299
tropicalis	II	40000	57	0.00314465408805031	0.000763196979008885
tropicalis	II	60000	58	0.00471698113207547	0.000776586399693251
tropicalis	II	80000	46	0.00628930817610063	0.000615913351480855
tropicalis	II	1e+05	52	0.00786163522012579	0.000696249875587053
tropicalis	II	120000	43	0.00943396226415094	0.000575745089427755
tropicalis	II	140000	42	0.0110062893081761	0.000562355668743389
tropicalis	II	160000	61	0.0125786163522013	0.00081675466174635
tropicalis	II	180000	51	0.0141509433962264	0.000682860454902686
tropicalis	II	2e+05	48	0.0157232704402516	0.000642692192849587
tropicalis	II	220000	44	0.0172955974842767	0.000589134510112122
tropicalis	II	240000	61	0.0188679245283019	0.00081675466174635
tropicalis	II	260000	73	0.020440251572327	0.000977427709958747
tropicalis	II	280000	51	0.0220125786163522	0.000682860454902686
tropicalis	II	3e+05	44	0.0235849056603774	0.000589134510112122
tropicalis	II	320000	144	0.0251572327044025	0.00192807657854876
tropicalis	II	340000	360	0.0267295597484277	0.0048201914463719
tropicalis	II	360000	67	0.0283018867924528	0.000918976778779867
tropicalis	II	380000	93	0.029874213836478	0.00133043096120784
tropicalis	II	4e+05	68	0.0314465408805031	0.000910480606536915
tropicalis	II	420000	52	0.0330188679245283	0.000696249875587053
tropicalis	II	440000	103	0.0345911949685535	0.00139535642983205
tropicalis	II	460000	136	0.0361635220125786	0.00182096121307383
tropicalis	II	480000	827	0.0377358490566038	0.011203492888069
tropicalis	II	5e+05	129	0.0393081761006289	0.00181805899624353
tropicalis	II	520000	1	0.0408805031446541	1.57226091258847e-05
tropicalis	II	540000	952	0.0424528301886792	0.0130576999014692
tropicalis	II	560000	1069	0.0440251572327044	0.0146624802465026
tropicalis	II	580000	859	0.0455974842767296	0.0116370016818032
tropicalis	II	6e+05	752	0.0471698113207547	0.0100688443546435
tropicalis	II	620000	840	0.0487421383647799	0.0112471133748678
tropicalis	II	640000	790	0.050314465408805	0.0108356963468074
tropicalis	II	660000	1902	0.0518867924528302	0.0260879676602882
tropicalis	II	680000	1255	0.0534591194968554	0.0174415066069062
tropicalis	II	7e+05	1810	0.0550314465408805	0.0251546828354584
tropicalis	II	720000	1785	0.0566037735849057	0.0241816624004875
tropicalis	II	740000	1108	0.0581761006289308	0.0151974070281805
tropicalis	II	760000	1699	0.059748427672956	0.0233036051812984
tropicalis	II	780000	563	0.0613207547169811	0.00762704533976159
tropicalis	II	8e+05	278	0.0628930817610063	0.00376610764556611
tropicalis	II	820000	780	0.0644654088050315	0.0105667768472718
tropicalis	II	840000	69	0.0660377358490566	0.000923870027221282
tropicalis	II	860000	104	0.0676100628930818	0.00139249975117411
tropicalis	II	880000	73	0.0691823899371069	0.00098894193570621
tropicalis	II	9e+05	106	0.0707547169811321	0.00141927859254284
tropicalis	II	920000	92	0.0723270440251572	0.00124633778198591
tropicalis	II	940000	103	0.0738993710691824	0.00141275534648248
tropicalis	II	960000	83	0.0754716981132076	0.00112441343374816
tropicalis	II	980000	123	0.0770440251572327	0.00166629942591594
tropicalis	II	1e+06	51	0.0786163522012579	0.000682860454902686
tropicalis	II	1020000	113	0.080188679245283	0.001530827927874
tropicalis	II	1040000	123	0.0817610062893082	0.00164689874417707
tropicalis	II	1060000	151	0.0833333333333333	0.00204561962043339
tropicalis	II	1080000	128	0.0849056603773585	0.0017138458475989
tropicalis	II	1100000	112	0.0864779874213837	0.0015172807780698
tropicalis	II	1120000	128	0.0880503144654088	0.00173403517493692
tropicalis	II	1140000	149	0.089622641509434	0.00199502368197059
tropicalis	II	1160000	131	0.0911949685534591	0.0017746766243495
tropicalis	II	1180000	553	0.0927672955974843	0.00740434963845462
tropicalis	II	1200000	669	0.0943396226415094	0.00906304321900623
tropicalis	II	1220000	704	0.0959119496855346	0.00953719346215304
tropicalis	II	1240000	699	0.0974842767295597	0.00946945771313207
tropicalis	II	1260000	393	0.0990566037735849	0.0053240298730485
tropicalis	II	1280000	173	0.10062893081761	0.00234365691612568
tropicalis	II	1300000	181	0.102201257861635	0.00245203411455923
tropicalis	II	1320000	138	0.10377358490566	0.00186950667297886
tropicalis	II	1340000	144	0.105345911949686	0.00192807657854876
tropicalis	II	1360000	165	0.106918238993711	0.00223527971769212
tropicalis	II	1380000	113	0.108490566037736	0.001530827927874
tropicalis	II	1400000	107	0.110062893081761	0.00144954502904883
tropicalis	II	1420000	824	0.111635220125786	0.0111628514386564
tropicalis	II	1440000	547	0.113207547169811	0.00741029094289448
tropicalis	II	1460000	779	0.114779874213836	0.0106848195622316
tropicalis	II	1480000	524	0.116352201257862	0.00718722137433806
tropicalis	II	1500000	160	0.117924528301887	0.00214230730949862
tropicalis	II	1520000	156	0.119496855345912	0.00211335536945437
tropicalis	II	1540000	81	0.121069182389937	0.00108454307543368
tropicalis	II	1560000	200	0.122641509433962	0.00274321426501453
tropicalis	II	1580000	119	0.124213836477987	0.0015933410614396
tropicalis	II	1600000	105	0.125786163522013	0.00140588917185847
tropicalis	II	1620000	87	0.127358490566038	0.00116487959953988
tropicalis	II	1640000	259	0.128930817610063	0.00350871179928642
tropicalis	II	1660000	181	0.130503144654088	0.00245203411455923
tropicalis	II	1680000	145	0.132075471698113	0.00194146599923313
tropicalis	II	1700000	265	0.133647798742138	0.00358999469811158
tropicalis	II	1720000	195	0.135220125786164	0.00267463390838916
tropicalis	II	1740000	200	0.136792452830189	0.00270942996083893
tropicalis	II	1760000	224	0.138364779874214	0.00299923023329807
tropicalis	II	1780000	159	0.139937106918239	0.00215399681886695
tropicalis	II	1800000	213	0.141509433962264	0.00288554290829346
tropicalis	II	1820000	525	0.143081761006289	0.00702944585929236
tropicalis	II	1840000	741	0.144654088050314	0.0100384380049082
tropicalis	II	1860000	690	0.14622641509434	0.00958935423009186
tropicalis	II	1880000	538	0.147798742138365	0.00737924637288908
tropicalis	II	1900000	113	0.14937106918239	0.0015130045373334
tropicalis	II	1920000	145	0.150943396226415	0.00196433672160823
tropicalis	II	1940000	87	0.15251572327044	0.00116487959953988
tropicalis	II	1960000	380	0.154088050314465	0.00508797986005923
tropicalis	II	1980000	204	0.155660377358491	0.00273144181961075
tropicalis	II	2e+06	148	0.157232704402516	0.00198163426128623
tropicalis	II	2020000	135	0.158805031446541	0.00182886522356628
tropicalis	II	2040000	169	0.160377358490566	0.00231801605393728
tropicalis	II	2060000	108	0.161949685534591	0.00150094240123177
tropicalis	II	2080000	139	0.163522012578616	0.00188305382278306
tropicalis	II	2100000	101	0.165094339622642	0.00136826213022366
tropicalis	II	2120000	161	0.166666666666667	0.00218109111847534
